Company,Mine Site,Aliases,Company's share (%),Country,Mining type,Products,Status as of 29.11.2019,Year of closure (if applicable),Opening Year,Acquisition Year,Latitude,Longitude,Selected for the mine-site level evaluation,Total Worker Fatalities (2019),Employee Fatalites (2019),Contract Worker Fatalities (2019),Other Fatalities (2019),Total Worker Fatalities (2020),Employee Fatalities (2020),Contract Worker Fatalities (2020),Other Fatalities (2020)
Newmont,Yanacocha (Newmont Mining),"San José, La Quinua, Cerro Yanacocha, Carachugo, Maqui-Maqui",51.35,Peru,Open-pit,"Gold, Silver, Copper",Operational,,1993,1985,-6.982745,-78.512469,Yes,0,0,0,Not Specified,0,0,0,Not Specified
NMDC,Bailadila - Dep 13,,51,India,Open-pit,Iron Ore,Operational,,,,18.679072,81.190951,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
NMDC,Bailadila (Dep 10 & 11A & 5),Bailadila Bacheli Complex,100,India,Open-pit,Iron Ore,Operational,,2003,,18.698194,81.223,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
NMDC,Bailadila (Dep 11B & 11C & 14),"Bailadila Kirandul complex, Dep 14 NMZ",100,India,Open-pit,Iron Ore,Operational,,1988,,18.635778,81.238167,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
NMDC,Donimalai,,100,India,Open-pit,Iron Ore,Operational,,1977,,15.030917,76.637694,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
NMDC,Kumaraswamy,,100,India,Open-pit,Iron Ore,Operational,,2007,,15.008417,76.608028,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
NMDC,Panna,,100,India,Open-pit,Diamond Carats,Operational,,1972,,24.643028,80.032778,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Nordgold,Aprelkovo,Pogromnoye,0,Russian Federation,Open-pit,Gold,"Not in operation (care and maintenance, or closure or post-closure management)",2017,,2007,53,117.4,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Nordgold,Berezitovy,,99.91,Russian Federation,Open-pit,"Gold, Silver",Operational,,2007,2008,54.46,122.98,Yes,0,0,0,Not Specified,0,0,0,Not Specified
Nordgold,Bissa-Bouly,,90,Burkina Faso,Open-pit,"Gold, Silver",Operational,,2013,2008,13.175,-1.501,Yes,1,0,1,Not Specified,0,0,0,Not Specified
Nordgold,Gross,Neryungi,100,Russian Federation,Open-pit,Gold,Operational,,2018,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Nordgold,Irokinda,Buryatzoloto,90.6,Russian Federation,Underground,"Gold, Silver",Operational,,1985,2008,55.963,115.207,Yes,1,1,0,Not Specified,0,0,0,Not Specified
Nordgold,Lefa,Lero-Fayalala,92.5,Guinea,Open-pit,Gold,Operational,,2008,2010,11.741614,-10.073386,Yes,0,0,0,Not Specified,0,0,0,Not Specified
Nordgold,Suzdal,,100,Kazakhstan,Underground,"Gold, Silver",Operational,,1999,2007,50.045001,79.75251,Yes,0,0,0,Not Specified,1,0,1,Not Specified
Nordgold,Taborny,"Neryungi, Tabornoe",100,Russian Federation,Open-pit,Gold,Operational,,,2007,57.648417,119.870374,Yes,0,0,0,Not Specified,0,0,0,Not Specified
Nordgold,Taparko,,90,Burkina Faso,Open-pit,Gold,Operational,,2007,2008,13.513726,-0.338058,Yes,2,1,1,Not Specified,0,0,0,Not Specified
Nordgold,Zun-Holba,"Buryatzoloto, Kholbinsky",90.6,Russian Federation,Underground,Gold,Operational,,1986,,52.160478,100.961331,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
OCP Group,Benguerir,Gantour,100,Morocco,Open-pit,Phosphate Rock,Operational,,1980,,32.253822,-7.822655,Yes,0,0,0,0,0,0,0,0
OCP Group,Boucraâ,,100,Morocco,Open-pit,Phosphate Rock,Operational,,,,26.342125,-12.818277,Yes,0,0,0,0,0,0,0,0
OCP Group,Khouribga,"Merah, Sidi Chennane, Sidi Daoui, Beni Amir, Boujniba",100,Morocco,Open-pit,Phosphate Rock,Operational,,,,32.659524,-6.773065,Yes,0,0,0,0,0,0,0,0
OCP Group,Youssoufia,"Gantour, Bouchane, Mzinda",100,Morocco,Open-pit,Phosphate Rock,Operational,,,,32.223601,-8.422566,Yes,0,0,0,0,0,0,0,0
Orano,Akouta,Cominak,34,Niger,Underground,Uranium Oxide,"Not in operation (care and maintenance, or closure or post-closure management)",2021,1978,1974,18.675553,7.30621,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Orano,Arlit,Somaïr,63.4,Niger,Open-pit,Uranium Oxide,Operational,,1971,1968,18.756641,7.328113,Yes,0,0,0,Not Specified,1,0,1,Not Specified
Orano,Cigar Lake,,37.1,Canada,Underground,Uranium Oxide,Operational,,2014,,58.068726,-104.540309,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Orano,Cluff Lake,,37.1,Canada,"Open-pit, Underground",Uranium Oxide,"Not in operation (care and maintenance, or closure or post-closure management)",2002,1980,,58.357,-109.599,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Orano,KATCO,"Tortkuduk, Muyunkum, Moinkum",51,Kazakhstan,In-Situ Leaching,Uranium Oxide,Operational,,2007,1996,44.508056,69.208056,Yes,0,0,0,Not Specified,0,0,0,Not Specified
Orano,McArthur River,,30.2,Canada,"Open-pit, Underground",Uranium Oxide,"Not in operation (care and maintenance, or closure or post-closure management)",2018,2014,,-16.432,136.1,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peñoles,Bismark,,100,Mexico,Underground,"Zinc, Lead, Silver, Copper","Not in operation (care and maintenance, or closure or post-closure management)",2020,1992,1992,31.2325,-107.5839,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peñoles,Capela,,100,Mexico,Underground,"Zinc, Silver, Lead, Copper, Gold",Operational,,2020,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peñoles,Ciénega,La Ciénega,75,Mexico,Underground,"Gold, Silver",Operational,,1992,,25.045346,-106.342329,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peñoles,Fresnillo,,75,Mexico,Underground,"Silver, Lead, Zinc, Gold",Operational,,1554,,23.162,-102.873,Yes,0,0,0,Not Specified,1,0,1,0
Peñoles,Herradura,,75,Mexico,Open-pit,Gold,Operational,,1997,,31.145,-112.863,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peñoles,La Minita,,100,Mexico,Open-pit,"Lead, Zinc","Not in operation (care and maintenance, or closure or post-closure management)",1995,,,18.8683,-103.285,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peñoles,Madero,Francisco I. Madero,100,Mexico,Underground,"Zinc, Silver, Lead, Copper","Not in operation (care and maintenance, or closure or post-closure management)",2020,2001,,22.817306,-102.735583,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peñoles,Milpillas,La Parreña,100,Mexico,Underground,Copper,"Not in operation (care and maintenance, or closure or post-closure management)",2020,2006,2006,31.116667,-110.45,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peñoles,Naica,Maple,100,Mexico,Underground,"Lead, Silver, Zinc","Not in operation (care and maintenance, or closure or post-closure management)",2015,,,27.8667,-105.5,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peñoles,Noche Buena,,75,Mexico,Open-pit,Gold,Operational,,2012,2008,31.22673,-112.907047,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peñoles,Sabinas,,100,Mexico,Underground,"Silver, Lead, Zinc, Copper",Operational,,1995,,23.654111,-103.750944,Yes,1,1,0,0,Not Specified,Not Specified,Not Specified,Not Specified
Peñoles,San Julián,,75,Mexico,Underground,"Silver, Gold, Lead, Zinc",Operational,,,,26.038773,-106.514562,Yes,1,0,1,0,Not Specified,Not Specified,Not Specified,Not Specified
Peñoles,Saucito,,75,Mexico,Underground,"Silver, Gold, Zinc, Lead",Operational,,2011,,23.108,-102.909,Yes,0,0,0,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Peñoles,Soledad-Dipolos,,75,Mexico,Open-pit,Gold,"Not in operation (care and maintenance, or closure or post-closure management)",2014,2010,,31.2167,-112.9167,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peñoles,Tizapa,,51,Mexico,Underground,"Zinc, Lead, Silver",Operational,,1994,,19.039,-100.23,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Peñoles,Velardeña,Roble,100,Mexico,Underground,"Zinc, Silver, Lead, Copper, Gold",Operational,,2013,2013,25.060751,-103.733692,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Polymetal,Albazino-Amursk,"Ekaterina-2, Amursk POX Hub",100,Russian Federation,"Open-pit, Underground","Gold, Silver",Operational,,2008,2006,52.845771,137.932479,Yes,0,0,0,Not Specified,0,0,0,Not Specified
Polymetal,Dukat,"Lunnoye, Omsukchan, Goltsovoye, Arylakh",100,Russian Federation,"Open-pit, Underground","Silver, Gold",Operational,,1978,2000,62.571511,155.289528,Yes,0,0,0,Not Specified,0,0,0,Not Specified
Polymetal,Kyzyl,"Bakyrchik, Bolshevik",100,Kazakhstan,Open-pit,Gold,Operational,,1956,2014,49.717635,81.590916,Yes,0,0,0,Not Specified,0,0,0,Not Specified
Polymetal,Mayskoye,,100,Russian Federation,"Open-pit, Underground",Gold,Operational,,1972,2009,68.983,173.783,Yes,1,1,0,Not Specified,0,0,0,Not Specified
Polymetal,Omolon,"Birkachan, Tsokol, Oroch, Sopka, Olcha, Kubaka",100,Russian Federation,"Open-pit, Underground","Gold, Silver",Operational,,1979,2008,63.924267,159.899086,Yes,2,1,1,Not Specified,0,0,0,Not Specified
Polymetal,Svetloye,,100,Russian Federation,Open-pit,Gold,Operational,,1973,2010,58.526,139.712,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Polymetal,Varvara,"Varvara Hub, Komar, Tarutin",100,Kazakhstan,Open-pit,"Gold, Copper",Operational,,1981,2009,52.946742,62.143833,Yes,0,0,0,Not Specified,0,0,0,Not Specified
Polymetal,Voro,,100,Russian Federation,Open-pit,Gold,Operational,,1985,1998,59.645972,60.266194,Yes,0,0,0,Not Specified,0,0,0,Not Specified
Rio Tinto,Argyle,,100,Australia,"Open-pit, Underground",Diamond Carats,"Not in operation (care and maintenance, or closure or post-closure management)",2020,1983,,-16.715,128.384,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Rio Tinto,Boron,,100,USA,Open-pit,Borates,Operational,,1927,,35.042,-117.68,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Rio Tinto,Dampier Salt operations,"Dampier, Port Hedland, Lake MacLeod",68.4,Australia,,Salt,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Rio Tinto,Diavik,,60,Canada,"Open-pit, Underground",Diamond Carats,Operational,,,,64.494,-110.253,Yes,0,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified,Not Specified
Rio Tinto,Escondida (Rio Tinto),,30,Chile,Open-pit,"Copper, Gold, Silver",Operational,,1990,,-24.271379,-69.070261,Yes,0,0,0,Not Specified,0,Not Specified,Not Specified,Not Specified
Rio Tinto,Flambeau,,100,USA,Open-pit,Copper,"Not in operation (care and maintenance, or closure or post-closure management)",1997,,,45.443,-91.117,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Rio Tinto,Gove,,100,Australia,Open-pit,Bauxite,Operational,,1971,,-12.262515,136.83907,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Rio Tinto,Hamersley iron mines,"Brockman 2, Brockman 4, Channar, Eastern Range, Marandoo, Mount Tom Price, Nammuldi, Paraburdoo, Western Turner Syncline, Yandicoogina",100,Australia,Open-pit,Iron Ore,Operational,,,,-23.230073,117.604249,Yes,0,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified,Not Specified
Rio Tinto,Hope Downs mines,"Hope Downs 1, Hope Downs 4",50,Australia,Open-pit,Iron Ore,Operational,,,,-22.948,119.123,,0,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified,Not Specified
Rio Tinto,IOC mine,Carol Lake,58.7,Canada,Open-pit,Iron Ore,Operational,,,,53.037,-66.963,,0,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified,Not Specified
Rio Tinto,Kelian,,90,Indonesia,Open-pit,Gold,"Not in operation (care and maintenance, or closure or post-closure management)",2006,,,-0.0291,115.442,,0,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified,Not Specified
Rio Tinto,Kennecott,Bingham Canyon,100,USA,Open-pit,"Copper, Gold, Molybdenum",Operational,,1903,,40.5208,-112.145,Yes,0,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified,Not Specified
Rio Tinto,Magma (Rio Tinto),Resolution Copper,55,USA,Underground,Copper,"Not in operation (care and maintenance, or closure or post-closure management)",1996,1910,,33.2941,-111.1111,,0,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified,Not Specified
Rio Tinto,Oyu Tolgoi,,33.5,Mongolia,"Open-pit, Underground","Copper, Gold, Silver",Operational,,2013,2006,43.016,106.7,Yes,0,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified,Not Specified
Rio Tinto,QIT Madagascar Minerals,,80,Madagascar,Open-pit,Titanium,Operational,,2008,1986,-24.960306,47.011833,Yes,0,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified,Not Specified
Rio Tinto,Ranger,"Energy Resources of Australia, Jabiluka",86.33,Australia,"Open-pit, Underground",Uranium Oxide,"Not in operation (care and maintenance, or closure or post-closure management)",2020,1981,,-12.688,132.912,,0,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified,Not Specified
Rio Tinto,Richards Bay Minerals,,74,South Africa,Open-pit,"Titanium, Iron Ore, Zirconium",Operational,,1977,1976,-28.569127,32.347155,Yes,0,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified,Not Specified
Rio Tinto,Ridgeway,,100,USA,Open-pit,"Gold, Silver","Not in operation (care and maintenance, or closure or post-closure management)",1999,,,34.282,-80.886,,0,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified,Not Specified
Rio Tinto,Robe River mines,"Mesa J, Mesa A, West Angelas",53,Australia,,Iron Ore,Operational,,,,-21.74,116.24,,0,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified,Not Specified
Rio Tinto,Tio Havre-Saint-Pierre,Rio Tinto Fer et Titane (RTFT),100,Canada,Open-pit,"Titanium, Iron Ore",Operational,,1950,,50.243264,-63.607922,Yes,0,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified,Not Specified
Rio Tinto,Weipa,,100,Australia,Open-pit,Bauxite,Operational,,,,-12.533,141.833,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
RUSAL,Achinsk Alumina,"Kiya-Shaltyr, Mazoul",100,Russian Federation,Open-pit,Alumina,Operational,,,,55.009,88.46,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
RUSAL,Banichesky,Glukhovsky,100,Ukraine,Open-pit,Silicon,Operational,,,,51.512334,33.927231,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
RUSAL,Bogatyr (UC RUSAL),,50,Kazakhstan,Open-pit,Coal,Operational,,,,51.657,75.43,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
RUSAL,Boksitogorsk,,100,Russian Federation,Open-pit,Bauxite,"Not in operation (care and maintenance, or closure or post-closure management)",1997,1938,,63.9333,38.0167,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
RUSAL,Dian-Dian,,100,Guinea,Open-pit,Bauxite,Operational,,,,11.164742,-13.946178,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
RUSAL,Friguia,,100,Guinea,Open-pit,Bauxite,"Not in operation (care and maintenance, or closure or post-closure management)",2012,,,10.45,-13.5667,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
RUSAL,Ituni,Bauxite Company of Guyana Inc.,90,Guyana,Open-pit,Bauxite,"Not in operation (care and maintenance, or closure or post-closure management)",2021,2004,,5.5155,-58.25425,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
RUSAL,Kindia,,100,Guinea,Open-pit,Bauxite,Operational,,2001,2001,9.883694,-13.117972,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
RUSAL,Kurubuka-22,"Aroaima, Bauxite Company of Guyana Inc.",90,Guyana,Open-pit,Bauxite,"Not in operation (care and maintenance, or closure or post-closure management)",2020,2015,2006,5.29339,-57.99746,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
RUSAL,Kwakwani,Bauxite Company of Guyana Inc.,90,Guyana,Open-pit,Bauxite,"Not in operation (care and maintenance, or closure or post-closure management)",2020,,,5.196499,-58.022239,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
RUSAL,North Urals,Severouralsk,100,Russian Federation,Underground,Bauxite,Operational,,2015,,60.134784,59.951768,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
RUSAL,Timan,"Ukhta, Verkhne-Shugoskoe",100,Russian Federation,Open-pit,Bauxite,Operational,,,,65.1667,57.2,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
RUSAL,Windalco,"Kirkvine, Ewarton",100,Jamaica,Open-pit,Bauxite,Operational,,1952,,18.178214,-77.057521,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Sibanye-Stillwater,Beatrix,,100,South Africa,"Underground, Tailings Leach","Gold, Uranium Oxide",Operational,,1983,,-28.266,26.785,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Sibanye-Stillwater,Cooke,Ezulwini,100,South Africa,"Underground, Tailings Leach","Gold, Uranium Oxide",Operational,,,2013,-26.3615,27.7121,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Sibanye-Stillwater,Driefontein,,100,South Africa,"Underground, Tailings Leach",Gold,Operational,,1952,2013,-26.395285,27.484254,Yes,0,0,0,Not Specified,1,1,0,Not Specified
Sibanye-Stillwater,East Boulder,,100,USA,Underground,"Platinum, Palladium, Rhodium, Gold",Operational,,2002,2017,45.511472,-110.096999,Yes,0,0,0,Not Specified,0,0,0,Not Specified
Sibanye-Stillwater,Ergo,"DRDGOLD, FWGR, Far West Gold Recoveries",50.1,South Africa,Underground,Gold,Operational,,,,-26.206172,28.360319,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Sibanye-Stillwater,Kloof,,100,South Africa,"Underground, Tailings Leach",Gold,Operational,,,,-26.403,27.598,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Sibanye-Stillwater,Kroondal (Sibanye-Stillwater),,50,South Africa,Underground,"Platinum, Palladium, Rhodium, Gold",Operational,,1999,,-25.707,27.336,Yes,Not Specified,Not Specified,Not Specified,Not Specified,1,Not Specified,Not Specified,Not Specified
Sibanye-Stillwater,Marikana,,100,South Africa,Underground,"Platinum, Palladium, Rhodium, Gold",Operational,,,2019,-25.698462,27.551568,Yes,2,2,0,Not Specified,2,2,0,Not Specified
Sibanye-Stillwater,Mimosa (Sibanye-Stillwater),,50,Zimbabwe,Underground,"Platinum, Palladium, Rhodium, Gold",Operational,,1995,2016,-20.324954,29.82601,Yes,0,0,0,Not Specified,0,0,0,Not Specified
Sibanye-Stillwater,Platinum Mile,,91.7,South Africa,Tailings Leach,"Platinum, Palladium, Rhodium, Gold",Operational,,,,-25.707,27.336,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Sibanye-Stillwater,Rustenburg Operations,"Bathopele, Siphumelele, Khomanani, Thembelani, Khuseleka",100,South Africa,"Underground, Tailings Leach","Platinum, Palladium, Rhodium, Gold",Operational,,1940,2016,-25.642847,27.306454,Yes,4,4,0,Not Specified,2,2,0,Not Specified
Sibanye-Stillwater,Stillwater,Blitz,100,USA,Underground,"Platinum, Palladium, Rhodium, Gold",Operational,,1986,2017,45.386948,-109.871945,Yes,0,0,0,Not Specified,0,0,0,Not Specified
Teck,Antamina (Teck Resources),,22.5,Peru,Open-pit,"Copper, Zinc, Molybdenum, Lead, Silver, Bismuth",Operational,,2001,1998,-9.556888,-77.042871,Yes,0,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Teck,Apex,,50,USA,Underground,"Copper, Gallium, Germanium","Not in operation (care and maintenance, or closure or post-closure management)",1987,1879,1996,37.1,-113.5889,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Teck,Beaverdell,,100,Canada,Underground,"Silver, Gold","Not in operation (care and maintenance, or closure or post-closure management)",1991,1930,1969,49.479,-119.07,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Teck,Bluebell,,100,Canada,Underground,"Lead, Zinc, Silver","Not in operation (care and maintenance, or closure or post-closure management)",1972,,,49.76,-116.86,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Teck,Bluebell,,100,Canada,"Open-pit, Underground","Lead, Zinc, Silver","Not in operation (care and maintenance, or closure or post-closure management)",1972,,,49.76,-116.86,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Teck,Bullmoose,,60.9,Canada,Open-pit,Coal,"Not in operation (care and maintenance, or closure or post-closure management)",2003,1983,1983,55.107,-121.49,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Teck,Cardinal River,,100,Canada,Open-pit,Coal,"Not in operation (care and maintenance, or closure or post-closure management)",2020,,,49.7563,-114.8708,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Teck,Carmen de Andacollo,,90,Chile,Open-pit,"Copper, Gold",Operational,,1996,2007,-30.24,-71.09,Yes,Not Specified,Not Specified,Not Specified,0,0,Not Specified,Not Specified,0
Teck,Coal Mountain,Elk Valley,100,Canada,Open-pit,Coal,"Not in operation (care and maintenance, or closure or post-closure management)",2019,,,49.505,-114.65,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Teck,Duck Pond,,100,Canada,"Open-pit, Underground","Copper, Zinc","Not in operation (care and maintenance, or closure or post-closure management)",2015,2007,2007,48.631,-56.494,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Teck,Elkview,"Baldy Ridge, Natal Ridge, Elk Valley",95,Canada,Open-pit,Coal,Operational,,,,49.756041,-114.816222,Yes,Not Specified,Not Specified,Not Specified,0,0,Not Specified,Not Specified,0
Teck,Fording River,Elk Valley,100,Canada,Open-pit,Coal,Operational,,1972,2003,50.198,-114.831,Yes,Not Specified,Not Specified,Not Specified,0,0,Not Specified,Not Specified,0
Teck,Fort Hills,,21.3,Canada,Open-pit,Bitumen (Oil Sands),Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Teck,Greenhills Operations,Elk Valley,100,Canada,Open-pit,Coal,Operational,,,,50.114,-114.863,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Teck,Highland Valley Copper,"HVC, Bethlehem",100,Canada,Open-pit,"Copper, Molybdenum",Operational,,,,50.487,-121.044,Yes,Not Specified,Not Specified,Not Specified,0,0,Not Specified,Not Specified,0
Teck,Line Creek,Elk Valley,100,Canada,Open-pit,Coal,Operational,,,,49.95084,-114.751948,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Teck,Louvicourt,,55,Canada,Underground,"Zinc, Copper","Not in operation (care and maintenance, or closure or post-closure management)",2005,1994,2007,48.101,-77.494,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Teck,Magmont,,50,USA,Underground,"Lead, Zinc","Not in operation (care and maintenance, or closure or post-closure management)",1994,1968,1968,37.6394,-91.1225,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Teck,McCracken,,100,USA,Underground,"Silver, Lead, Zinc","Not in operation (care and maintenance, or closure or post-closure management)",1985,1874,1967,34.35,-113.78,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Teck,Pend Oreille,,100,USA,Underground,"Zinc, Lead","Not in operation (care and maintenance, or closure or post-closure management)",2019,,,48.8816,-117.36,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Teck,Polaris,,100,Canada,Underground,"Zinc, Lead","Not in operation (care and maintenance, or closure or post-closure management)",2002,1981,1981,75.395,-96.9333,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Teck,Quebrada Blanca,,60,Chile,Open-pit,Copper,Operational,,2007,2007,-21.004514,-68.80814,Yes,Not Specified,Not Specified,Not Specified,0,0,Not Specified,Not Specified,0
Teck,Quintette,,92.6,Canada,Open-pit,Coal,"Not in operation (care and maintenance, or closure or post-closure management)",2001,1983,1992,54.970828,-121.027192,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Teck,Red Dog,,100,USA,Open-pit,"Zinc, Lead, Silver",Operational,,1989,1986,68.0708,-162.8222,Yes,Not Specified,Not Specified,Not Specified,0,0,Not Specified,Not Specified,0
Teck,Sa Dena Hes,Mount Hundere,50,Canada,Underground,"Lead, Zinc","Not in operation (care and maintenance, or closure or post-closure management)",1992,1991,1994,60.33,-128.5,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Teck,Sullivan,,100,Canada,Underground,"Zinc, Lead, Silver","Not in operation (care and maintenance, or closure or post-closure management)",2001,1909,1909,49.708,-116.004,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
