Company,Mine Site,Aliases,Company's share (%),Country,Mining type,Products,Status as of 29.11.2019,Year of closure (if applicable),Opening Year,Acquisition Year,Latitude,Longitude,Selected for the mine-site level evaluation,Total Worker Fatalities (2017),Employee Fatalites (2017),Contract Worker Fatalities (2017),Other Fatalities (2017),Total Worker Fatalities (2018),Employee Fatalities (2018),Contract Worker Fatalities (2018),Other Fatalities (2018)
Coal India,Rohini,"CCL, North Karanpura",100,India,Open-pit,Coal,Operational,,,,23.8532,85.0128,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Samaleswari,MCL,100,India,,Coal,Operational,,,,21.45,83.9667,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Samla,"ECL, Cluster 12",100,India,,Coal,"Care and maintenance, or closure or post-closure management",Unknown,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Sanghmitra,"CCL, Magadh Amrapali",100,India,,Coal,Operational,,,,23.8872,85.0049,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Sangramgarh,"ECL, Cluster 3",100,India,,Coal,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Sarubera,"CCL, Kuju",100,India,"Open-pit, Underground",Coal,Operational,,,,23.7281,85.511,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Satgram,"ECL, Cluster 8",100,India,Underground,Coal,Operational,,,,23.683,87.07,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Saunda,"CCL, Barka Sayal",100,India,Underground,Coal,Operational,,,,23.685,85.3255,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Saunda-D,"CCL, Barka Sayal",100,India,Underground,Coal,Operational,,,,23.685,85.3255,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Sawang,"CCL, Kathara",100,India,"Open-pit, Underground",Coal,Operational,,,,23.7622,85.8844,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Sayal-D,"CCL, Barka Sayal",100,India,Underground,Coal,Operational,,,,23.685,85.3255,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Selected Dhori Q No-I,"CCL, Dhori",100,India,Open-pit,Coal,Operational,,,,24.394,86.7431,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Selected Dhori Q No-III,"CCL, Dhori",100,India,Open-pit,Coal,Operational,,,,24.394,86.7431,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Shampur A,"ECL, Cluster 1, Shyampur A",100,India,Underground,Coal,Operational,,,,23.768,86.721,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Shampur B,"ECL, Cluster 1, Shyampur B",100,India,Underground,Coal,Operational,,,,23.762,86.732,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Shankarpur,"ECL, Cluster 11",100,India,Open-pit,Coal,Operational,,,,23.6702,87.2084,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Sheetalpur,"ECL, Cluster 6",100,India,Underground,Coal,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Shyamsundarpur,"ECL, Cluster 12",100,India,Underground,Coal,Operational,,,,23.648,87.258,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Siduli,"ECL, Cluster 11",100,India,Underground,Coal,Operational,,,,23.649,87.209,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Sijua,"BCCL, Jharia, Basdeopur, Knkanee, Loyabad, Mudidih, Nichitpur, Sendra Bansjora, Tetulmari, Cluster V",100,India,"Open-pit, Underground",Coal,Operational,,,,23.7928,86.3345,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Simlong,ECL,100,India,,Coal,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Simsang,"NEC, West Darranggiri Coalfield",100,India,,Coal,Operational,,,,25.3766,90.2269,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Sirka,"CCL, Argada",100,India,"Open-pit, Underground",Coal,Operational,,,,23.6462,85.4505,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Sodepur,"ECL, Cluster 6",100,India,Underground,Coal,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Sohagpur,"SECL, Central India Coalfields (CIC)",100,India,,Coal,Operational,,,,23.3366,81.7333,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Sonepur Bazari,"ECL, Cluster 12",100,India,,Coal,Operational,,,,23.8,87.7833,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,South Govindpur,"BCCL, Govindpur, Cluster III",100,India,Underground,Coal,Operational,,,,23.7915,86.2333,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,South Samla,"ECL, Cluster 12, Purushottampur",100,India,Underground,Coal,Operational,,,,23.699,87.286,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Sripur,"ECL, Cluster 8",100,India,,Coal,"Care and maintenance, or closure or post-closure management",Unknown,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Sudamdih,"BCCL, Eastern Jharia, Sudamdih Incline, Sudamdih Shaft, Cluster X",100,India,Underground,Coal,Operational,,,,23.6689,86.4229,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Talcher,MCL,100,India,,Coal,Operational,,,,20.95,85.2167,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Tapin,"CCL, Hazaribag",100,India,Open-pit,Coal,Operational,,,,23.9922,85.3617,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Tetariakhar,"CCL, Rajhara",100,India,Open-pit,Coal,Operational,,,,24.1642,84.0452,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Tettuliya,"BCCL, Govindpur, Teturiya, Cluster III",100,India,Underground,Coal,Operational,,,,23.7669,86.2836,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Tikak,"NEC, Makum Coalfields, Baragolai West",100,India,Open-pit,Coal,Operational,,,,27.2522,95.8279,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Tilaboni,"ECL, Cluster 12",100,India,Underground,Coal,Operational,,,,23.653,87.282,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Tipong,"NEC, Makum Coalfields",100,India,,Coal,Operational,,,,27.2,95.65,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Tirap,"NEC, Makum Coalfields, Lachit Khani",100,India,Open-pit,Coal,Operational,,,,26.9991,95.5428,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Tirat & Kuardih,"ECL, Cluster 9",100,India,,Coal,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Topa,"CCL, Kuju",100,India,"Open-pit, Underground",Coal,Operational,,,,23.7281,85.511,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Umrer,"WCL, Umrer",100,India,"Open-pit, Underground",Coal,Operational,,,,20.85,79.3333,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Urimari,"CCL, Barka Sayal",100,India,"Open-pit, Underground",Coal,Operational,,,,23.685,85.3255,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Victoria,"BCCL, Chanch/Victoria, Cluster XVII",100,India,Underground,Coal,"Care and maintenance, or closure or post-closure management",1986,,,23.75,86.847,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Victoria West,"BCCL, Chanch/Victoria, Cluster XVII",100,India,Underground,Coal,"Care and maintenance, or closure or post-closure management",2001,,,23.746,86.819,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Wani,"WCL, Wani",100,India,"Open-pit, Underground",Coal,Operational,,,,19.9212,79.0404,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Wani North,"WCL, Wani North",100,India,"Open-pit, Underground",Coal,Operational,,,,20.0804,78.9229,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
CODELCO,Andina,Río Blanco,100,Chile,"Open-pit, Underground","Copper, Molybdenum, Silver",Operational,,1976,,-33.14906111,-70.25684167,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
CODELCO,Chuquicamata,,100,Chile,Open-pit,"Copper, Molybdenum, Silver, Gold",Operational,,1915,1976,-22.28688889,-68.90147778,Yes,0,0,0,Not Reported,0,0,0,Not Reported
CODELCO,El Abra,,49,Chile,Open-pit,Copper,Operational,,1996,1976,-21.917628,-68.825043,Yes,0,0,0,Not Reported,0,0,0,Not Reported
CODELCO,El Teniente,"Lieutenant, Diablo Regimiento, Esmeralda, Pipa Norte",100,Chile,"Open-pit, Underground","Copper, Molybdenum, Silver, Gold",Operational,,1905,1976,-34.08599167,-70.352625,Yes,0,0,0,Not Reported,1,0,1,Not Reported
CODELCO,Gabriela Mistral,Gaby,100,Chile,Open-pit,Copper,Operational,,2008,2008,-23.41102778,-68.819025,Yes,0,0,0,Not Reported,0,0,0,Not Reported
CODELCO,Ministro Hales,,100,Chile,Open-pit,"Copper, Silver",Operational,,2013,,-22.37856667,-68.91586111,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
CODELCO,Radomiro Tomic,Damiana,100,Chile,Open-pit,"Copper, Molybdenum",Operational,,1997,1997,-22.23245556,-68.88461111,Yes,0,0,0,Not Reported,0,0,0,Not Reported
CODELCO,Salvador,,100,Chile,"Open-pit, Underground","Copper, Molybdenum, Silver, Gold",Operational,,1959,1976,-26.25639444,-69.55635556,Yes,1,1,0,Not Reported,1,1,0,Not Reported
ERG,Boss,"Lubumbashi, Kakanda, Luita, Mukundo Mountain, Kabolela",70,DRC,Open-pit,"Copper, Cobalt","Care and maintenance, or closure or post-closure management",2019,2005,2009,-10.732088,26.401479,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
ERG,Centralny,Shubarkol Komir JSC,100,Kazakhstan,Open-pit,Coal,Operational,,,,49.014,68.623,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
ERG,Comide,"Africo, Camrose, Roan Tailings Reclamation (RTR), Dezita",65.35,DRC,Open-pit,"Cobalt, Copper","Care and maintenance, or closure or post-closure management",Unknown,,,-10.75,25.4167,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
ERG,Donskoy,"TNC Kazchrome JSC, 10th Anniversary of Independence, Molodezhnaya, Yuzhny, Voskhod",100,Kazakhstan,"Open-pit, Underground","Chromite, Manganese Ore",Operational,,1938,1996,50.26,58.45,Yes,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported
ERG,Frontier,Lufua,95,DRC,Open-pit,"Copper, Cobalt",Operational,,2007,2012,-12.728774,28.471961,Yes,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported
ERG,Kacharsky,SSGPO JSC,100,Kazakhstan,Open-pit,Iron Ore,Operational,,,,53.378,62.929,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
ERG,Kazmarganets,"Tur, Vostochny Kamys, Kaz, TNC Kazchrome JSC",100,Kazakhstan,Open-pit,Manganese Ore,Operational,,,,48.341,69.799,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
ERG,Korzhinkolskiy,SSGPO JSC,100,Kazakhstan,Open-pit,Iron Ore,Operational,,,,52.54,62.759,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
ERG,Krasno-Oktyabrskoye,Aluminium of Kazakhstan JSC,100,Kazakhstan,Open-pit,Bauxite,Operational,,,,52.4,63.06,Yes,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported
ERG,Lonshi,,70,DRC,Open-pit,Copper,"Care and maintenance, or closure or post-closure management",2008,,,-13.173268,28.939206,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
ERG,Metalkol,RTR (Roan Tailings Reclamation),100,DRC,Tailings Leach,"Cobalt, Copper",Operational,,,,-10.6386,25.4224,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
ERG,Poiskovy,TNC Kazchrome JSC,99.6,Kazakhstan,Open-pit,Chromite,"Care and maintenance, or closure or post-closure management",2008,,,50.245348,58.457771,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
ERG,Sarbaisky,SSGPO JSC,100,Kazakhstan,Open-pit,Iron Ore,Operational,,,,53.04,63.065,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
ERG,Sokolovsky,SSGPO JSC,100,Kazakhstan,"Open-pit, Underground",Iron Ore,Operational,,1954,1996,53.000295,63.188978,Yes,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported
ERG,Torgayskoye,Aluminium of Kazakhstan JSC,100,Kazakhstan,Open-pit,Bauxite,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
ERG,Vostochny,EEC JSC,100,Kazakhstan,Open-pit,Coal,Operational,,1985,1996,48.341,69.799,Yes,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported
ERG,Zapadny,Shubarkol Komir JSC,100,Kazakhstan,Open-pit,Coal,Operational,,,,49.014,68.623,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Evraz,Abashevskaya,,100,Russian Federation,Underground,Coal,"Care and maintenance, or closure or post-closure management",2013,,,53.815405,87.371078,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Evraz,Alardinskaya,Novokuznetsk,100,Russian Federation,Underground,Coal,Operational,,,,53.41042,87.297293,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Evraz,Gusevogorskoye,,100,Russian Federation,Open-pit,"Iron Ore, Vanadium, Titanium",Operational,,,2004,58.711503,59.523212,Yes,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported
Evraz,Irbinsky,,100,Russian Federation,Open-pit,Iron Ore,"Care and maintenance, or closure or post-closure management",2013,,,54.067,92.94,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Evraz,Kaz,,100,Russian Federation,,Iron Ore,Operational,,,,53.115456,87.564044,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Evraz,Krokodil Kraal,,72.8,South Africa,Open-pit,"Iron Ore, Vanadium",Operational,,1967,2007,-25.121612,29.917907,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Evraz,Mapochs,"Highveld, Vametco",74,South Africa,Open-pit,"Iron Ore, Vanadium",Operational,,1967,2006,-25.568902,27.882754,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Evraz,Mezhegeyugol,,100,Russian Federation,"Open-pit, Underground",Coal,Operational,,2016,2010,51.392771,94.103442,Yes,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported
Evraz,MUK-96,,100,Russian Federation,,Coal,Operational,,,,53.782818,88.087798,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Evraz,Osinnikovskaya,Novokuznetsk,100,Russian Federation,,Coal,Operational,,,,53.526371,87.43621,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Evraz,Raspadskaya,Mezhdurechensk,100,Russian Federation,,Coal,Operational,,1973,2012,53.782818,88.087798,Yes,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported
Evraz,Raspadskaya-Koksovaya,Mezhdurechensk,100,Russian Federation,"Open-pit, Underground",Coal,Operational,,,,53.7667,88.1,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Evraz,Razrez Raspadsky,Mezhdurechensk,100,Russian Federation,,Coal,Operational,,,,53.618601,87.789828,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Evraz,Sheregeshskaya,,100,Russian Federation,"Open-pit, Underground",Iron Ore,Operational,,2004,2005,52.92,87.981,Yes,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported
Evraz,Stratcor,,100,USA,Open-pit,"Iron Ore, Vanadium","Care and maintenance, or closure or post-closure management",2008,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Evraz,Sukha Balka,"Frunze, Yuvileyna",99.25,Ukraine,"Open-pit, Underground",Iron Ore,Operational,,1912,2007,47.812543,33.343506,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Evraz,Tagaryshskaya,,100,Russian Federation,Underground,Coal,"Care and maintenance, or closure or post-closure management",2011,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Evraz,Tashtagolskaya,,100,Russian Federation,,Iron Ore,Operational,,,,52.590387,87.492849,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Evraz,Tayzhina,,100,Russian Federation,Underground,Coal,"Care and maintenance, or closure or post-closure management",2005,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Evraz,Uskovskaya,"	Novokuznetsk",100,Russian Federation,Underground,Coal,Operational,,,,53.7,87.1,Yes,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported
Evraz,Yerunakovskaya-VIII,"	Novokuznetsk",100,Russian Federation,,Coal,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Evraz,Yesaulskaya,,100,Russian Federation,,Coal,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Exxaro Resources,Arnot,,100,South Africa,Underground,Coal,"Care and maintenance, or closure or post-closure management",2016,1964,2006,-25.934,29.774,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Exxaro Resources,Cooljarloo,,24,Australia,Open-pit,Titanium,Operational,,,2006,-30.6688,115.4447,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Exxaro Resources,Dorstfontein complex,"DCMW, DCME, Rietkuil, Vhakoni",74,South Africa,"Open-pit, Underground",Coal,Operational,,2011,2015,-26.228,29.297,Yes,0,0,0,Not Reported,0,0,0,Not Reported
Exxaro Resources,Forzando,"Forzando North Colliery (FZON), Forzando South Colliery (FZOS)",87,South Africa,Underground,Coal,Operational,,1966,2006,-26.25,29.545,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Exxaro Resources,Green River,,0,USA,Open-pit,Trona ore,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Exxaro Resources,Grootegeluk,,100,South Africa,Open-pit,Coal,Operational,,1980,1980,-23.671,27.537,Yes,0,0,0,Not Reported,0,0,0,Not Reported
Exxaro Resources,KwaZulu-Natal Sands,KZN,24,South Africa,Open-pit,Titanium,Operational,,,2006,-28.995515,31.69968,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Exxaro Resources,Leeuwpan,,100,South Africa,Open-pit,Coal,Operational,,1992,1992,-26.174143,28.732185,Yes,0,0,0,Not Reported,0,0,0,Not Reported
Exxaro Resources,Mafube,Nooitgedacht,50,South Africa,Open-pit,Coal,Operational,,2007,,-25.801769,29.738061,Yes,0,0,0,Not Reported,0,0,0,Not Reported
Exxaro Resources,Matla,,100,South Africa,Underground,Coal,Operational,,1976,2006,-26.258125,29.115304,Yes,1,1,0,Not Reported,0,0,0,Not Reported
Exxaro Resources,Namakwa Sands,,24,South Africa,Open-pit,Titanium,Operational,,,2006,-31.282844,17.90405,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Exxaro Resources,New Clydesdale Colliery,NCC,100,South Africa,Underground,Coal,"Care and maintenance, or closure or post-closure management",2013,1953,2006,-26.1333,29.3167,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Exxaro Resources,North Block Complex,"NBC, Glisa, Eerstelingsfontein, Strathrae, Belfast",100,South Africa,Open-pit,Coal,Operational,,1892,2006,-25.693036,30.01247,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Exxaro Resources,Tshikondeni,,100,South Africa,Underground,Coal,"Care and maintenance, or closure or post-closure management",2011,1983,1983,-22.508,30.947,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Exxaro Resources,Tumelo,,49,South Africa,Underground,Coal,"Care and maintenance, or closure or post-closure management",2015,1990,2006,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
First Quantum Minerals,Çayeli,,100,Turkey,Underground,"Copper, Zinc",Operational,,1994,2013,41.040277,40.766181,Yes,1,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
First Quantum Minerals,Cobre Las Cruces,,100,Spain,Open-pit,Copper,Operational,,2009,2013,37.502147,-6.099551,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
First Quantum Minerals,Cobre Panama,,90,Panama,Open-pit,Copper,Operational,,2019,2013,8.846122,-80.648944,Yes,0,Not Reported,Not Reported,Not Reported,1,Not Reported,Not Reported,Not Reported
First Quantum Minerals,Guelb Moghrein,Akjoujt,100,Mauritania,Open-pit,"Copper, Gold, Iron Ore",Operational,,2006,2004,19.745548,-14.443486,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
First Quantum Minerals,Kansanshi,,80,Zambia,Open-pit,"Copper, Gold",Operational,,2005,,-12.1,26.4333,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
First Quantum Minerals,Pyhäsalmi,,100,Finland,Underground,"Copper, Zinc, Gold, Pyrite",Operational,,1962,2013,63.665393,26.039447,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
First Quantum Minerals,Ravensthorpe,,100,Australia,Open-pit,Nickel,"Care and maintenance, or closure or post-closure management",2017,2008,,-33.635,120.374,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
First Quantum Minerals,Sentinel,Trident,100,Zambia,Open-pit,Copper,Operational,,2016,,-12.279846,25.299354,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Fortescue,Christmas Creek,Chichester Hub,100,Australia,Open-pit,Iron Ore,Operational,,2009,2003,-22.3767,119.7589,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
Fortescue,Cloudbreak,Chichester Hub,100,Australia,Open-pit,Iron Ore,Operational,,2008,2003,-22.327447,119.393181,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
Fortescue,Solomon,"Firetail, Kings Valley",100,Australia,Open-pit,Iron Ore,Operational,,2013,,-22.143,117.847,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
Freeport-McMoRan,Bagdad,,100,USA,Open-pit,"Copper, Molybdenum",Operational,,1928,2007,34.5836,-113.2064,Yes,0,0,0,Not Reported,0,0,0,Not Reported
Freeport-McMoRan,Cerro Verde,,53.56,Peru,Open-pit,"Copper, Molybdenum, Silver",Operational,,1916,2007,-16.538043,-71.578267,Yes,2,1,1,Not Reported,0,0,0,Not Reported
Freeport-McMoRan,Chino,Chino Cobre,100,USA,Open-pit,"Copper, Molybdenum",Operational,,,,32.7917,-108.0667,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Freeport-McMoRan,Climax,,100,USA,Open-pit,Molybdenum,Operational,,,,39.3692,-106.1714,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Freeport-McMoRan,Continental,Cobre,100,USA,"Open-pit, Underground",Copper,"Care and maintenance, or closure or post-closure management",1999,,,32.85,-108.0833,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Freeport-McMoRan,Cyprus Tohono,"Casa Grande, Lakeshore",100,USA,Open-pit,Copper,"Care and maintenance, or closure or post-closure management",2008,,,32.8981,-111.8814,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Freeport-McMoRan,El Abra,,51,Chile,Open-pit,Copper,Operational,,1996,2007,-21.917628,-68.825043,Yes,0,0,0,Not Reported,0,0,0,Not Reported
Freeport-McMoRan,Grasberg,PTFI,48.76,Indonesia,"Open-pit, Underground","Copper, Gold, Silver",Operational,,1990,1988,-4.05606,137.113157,Yes,2,1,1,Not Reported,0,0,0,Not Reported
